SMILES,cv
COC(C#N)C1NC1C,35.047
CC1=CCOCC1(C)C,37.244
COC(C)C12CCN1C2,35.599
CC1CC1(C#N)C1CN1,33.645
C1=NC23CN(CC2O1)C3,25.435
O=C1CC2OCCC2O1,27.318
O=C1OCC(O)C1CO,31.297
CN1C2CCC1C2=NO,32.168
N#CCn1nc[nH]c1=O,26.973
CC1(O)C(=O)OCC1O,33.167
CCN1C=NCC1C#N,31.539
NC=Nc1ncon1,24.235
N#CC12CC1OC2CO,30.466
C1=C2C3NC3C3C(C1)C23,26.612
CCN(C)C(=O)COC,38.604
CC1CC2(COC2)O1,28.701
CC1=CC2NC2C(O)C1,33.217
CC1C=CC(O)C12CO2,33.012
CC#CC(=O)N(C)C,32.933
O=CC1=NC2C(O)C2O1,27.764
CN1C=C(C=O)CCC1,32.784
CC1C2OCC12CCO,35.367
C1C2CC3C1CC3O2,23.782
COC1CC1C(C)(C)O,40.191
CCNC1(C#N)CC1C,37.453
CCc1cc(OC)c[nH]1,35.105
CC1=CC(=O)C(C)CN1,34.4
CCC(C#N)(CO)OC,38.231
N#CC1(C#N)CNC=N1,27.916
CC#CC1(C)COC=N1,33.314
N#CC12CC3CC3C1N2,28.605
CC1CCC2OC2C1O,33.323
CC1C[NH2+]C1C(=O)[O-],28.513
CC#CC(C)C(C)C#N,38.219
OC1CC2CCCC1O2,31.277
NC=NC(C=O)C(N)=O,34.14
CC1C(CO)C1NC=O,35.052
C#CC1CN(C)C(=O)N1,32.075
CCC1C(=N)OC2CC21,32.413
N=c1ccnno1,19.975
C#CC(C)CC1CCC1,37.86
C#CC1(O)C(C)C1(C)C,40.703
CCc1cocc1CC,34.969
CCC1C2=CCC3C2N13,31.355
CC1OC2C1C2(C)C,32.601
CC1(C)CC(=O)C(=O)N1,33.509
CC1(C)C(C)(O)C1(C)O,43.103
CCC1CCCC(=O)N1,34.801
CCCCC(C#N)C#N,35.423
CCC1C=CC2NC12C,35.125
N#CC(N)(CO)C(N)=O,35.381
CN1CCc2nnoc21,30.189
CC12CC1C1C3OC1C32,29.132
COC1C(C)C1(N)C#N,36.451
COc1c(O)ncn1C,32.801
N#CC1(C#N)CN1C=N,29.201
CC(C)(O)COC=N,34.584
C#CC1(C)CN(C)C1=O,35.054
N#CC1NCCC2CC21,30.508
Cc1c[nH]c(N)c1O,31.552
CNc1cnc(F)cn1,28.813
CCCc1c[nH]c(C)c1,36.599
CN=C1OC2C3OC2C13,27.365
C#CC1C=CCC2CC12,31.898
O=C1C2CCC1C1NC21,27.65
Nc1c(O)ncn1C=O,29.614
CCOC(=N)NC(C)=O,35.915
CC1=C(C)C2CC2(O)C1,36.054
CC(=O)C(=O)C1CC1C,35.223
C#CC(C(C)=O)C1CO1,34.182
CCC1OCCC1OC,36.285
Nc1cnccc(=O)n1,28.502
N#CCC12CN1C1CC12,29.754
NC1=CC(=O)CC1CO,33.195
CC(C)C1COCCO1,35.878
CC(C)c1nc(O)co1,33.129
CCCCN=C(N)C=O,37.861
CC12CC3CN(C1)C32C,33.666
C#Cc1cnnnn1,22.652
Cn1nc(N)ccc1=O,30.735
C#CC1CC(=NO)C1O,33.696
C#CC(C)CN(C)C=O,37.502
CCN1C2CC1(C#N)C2,32.182
COC1CN(C=O)C1,28.994
CC#Cc1conc1C,31.538
N#CC(O)CCC1CC1,35.53
Cn1cccc1C#N,25.861
N=C(N)Nc1nnon1,28.419
O=CCC1C=CC(=O)N1,29.769
CC#CC1COC1C,31.488
CC12OC1C1CC1C2O,31.999
COC12C(C)C3OC1C32,32.054
CCC(CC)NC(N)=O,40.575
OCC1C=CCN=CO1,31.492
N=COC1CC12CCO2,31.63
CC12COC(=O)N1C2,25.855
C1Cc2nonc2N1,22.375
CC12CN3C1CCC32C,33.562
Cc1nccc(F)c1N,30.768
COC1CC12C=CCC2,33.698
[NH3+]CC1OCC1C(=O)[O-],30.979
CCN1CCC1C=O,30.97
N=c1ccoc(=O)cn1,26.369
O=C1C2CC(O)(C2)C1O,31.061
N#CCNC1CC(O)C1,34.037
O=CCC(=O)N1CCC1,31.901
CC(O)C1(O)CC(O)C1,38.177
OC12C3OC4C(OC31)C42,25.753
CC1(C)COC2CC2C1,35.679
C#CC#CC(C)CC#C,36.777
CC1CC2C(C)C12O,33.138
CC1C2COCOCC12,32.124
C#CC(CC)C(F)(F)F,33.975
CC1(C)C2CC2N2CC21,34.054
O=CC12CC3CCC1C32,29.321
C#Cc1ccc(F)cn1,27.23
CC12CC(O)(CO)C1O2,35.305
O=C1OC2CC12C1CO1,27.682
Nc1n[nH]c2c1NCC2,29.742
CC1OC1C(C=O)C=O,33.118
O=CC1=CC(=O)CCC1,29.922
COCCC1CN=CO1,32.706
NC1=NC2CNC2C1=O,29.366
OC1COCCC12CO2,31.476
CCC#CC(C=O)C=O,34.765
Oc1cc(N2CC2)on1,28.202
CCc1c(C)coc1N,35.879
CC(=O)COCC1CO1,34.41
Nc1cncc(CO)c1,31.457
CC1(CC#N)CC2NC21,32.802
CC1N=C(N)N(C)C1=O,33.568
CC(C)n1cc(O)cn1,34.128
C#CC(O)CC1CC1O,36.926
C1CC2(CN2)C2CC1O2,29.8
OCC1C2CC3(CC3)C12,33.771
C1=NCC23CC2(CO3)O1,26.771
CC(C)(CO)COC=O,38.659
COC(C)C(CO)CO,40.529
O=C1OC2C3CCC12C3,27.222
Nc1[nH]nc2c1CCO2,29.026
O=CC1C2C3OC3C12O,29.317
c1noc(N2CC2)n1,22.57
Oc1c[nH]c2[nH]cnc12,28.169
N#CC1CC2(CC2O)O1,31.105
OC1CCN2CC1(O)C2,32.451
CC1CC2(C1)OC2(C)C,38.207
C1OC1C1OC1C1CO1,29.84
Nc1nnoc1CC=O,29.361
OC1C=CC2COC1C2,29.749
CCC1(OC)CCC1=O,36.64
[NH2+]=CNCC#CC(=O)[O-],33.324
CC12OC1(C#N)C1OC12,28.53
CC12NC3C(C1=O)C32O,30.681
CC12OC1C1C=CCC12,30.175
OCC1OCC12CN2,28.649
COCC1CCC=C1C,36.436
CC(C)(C)n1ccnc1,35.044
N#CC1=CCN2CC12,24.279
C1=CC2CC(CC1)C2,27.692
N#CCC1CCC(=O)N1,30.55
CCC1C(=O)C2CC12C,35.336
CC1CC(C)(C)C(=O)O1,35.712
C1=CC2CCC2CC1,27.831
CC1=CC2COC2CC1,31.891
N#CC(N)CCOC=O,33.638
CC1=CCC2C3OC1C23,29.723
CC1(C23CC(C2)C3)CO1,32.712
Cc1c(O)c[nH]c1C=O,32.012
N#CC1C(N)C1CO,30.697
CC12CCC1(C)OC=N2,33.03
C#CC(=O)C(C)(C)C#C,37.38
COc1ccco1,22.803
CC(CO)N1CC1(C)C,40.425
O=CNCc1nnon1,26.615
Cc1nc2c([nH]1)OCC2,29.402
C1c2nonc2C2CC12,24.986
COC1CC(O)C1C,32.942
CC1(C)C2C3C4C3C1C42,31.657
C#CC1(CO)COC=N1,31.357
C1COC2CC(C1)C2,27.653
CC1C=CCOC1,25.614
OC1C=CCN=COC1,31.332
O=C1C=CC2CC(C2)O1,27.745
C#CC([NH3+])CC(=O)[O-],29.976
Cc1nc(N)noc1=O,29.906
CC12CN1CC=C2CO,34.025
CC1=CCOC1CC=O,33.069
CCC12OC1C1(C)CC12,34.975
N#CC1(CO)CNC=N1,30.65
CC1OC2CC1(O)C2C,35.074
C#CC12C(O)C3CN1C32,30.202
COCC1(O)CC1(C)C,40.305
O=CN1C2CN3CC3C21,27.867
O=c1cc(F)cco1,22.518
COc1noc(C)n1,26.243
N=C1CNC=CC(=O)N1,29.494
COC1C=CCC2NC21,31.999
CC#CC1(COC)CO1,35.935
C#CC(O)C#CC1CN1,33.843
C1CC2CCCC(C1)O2,31.345
C1CN2C3C4CC(C14)C32,26.815
O=C1C=CNC12CCC2,30.185
COC(C)C#CC(C)=O,37.251
O=c1occ2n1C=CC2,25.402
CN=COC(=O)CNC,35.709
CC1C2CCCC(=O)C12,32.903
CC1NC1(CO)CO,32.928
CC1CC(C)C12CCO2,36.05
CC1(C#N)C2C3OC3C21,29.821
CC1C(C=O)N2C(C)C12,34.01
Oc1cc(O)c(F)cn1,27.44
C1CC23CCCC2(C1)C3,31.818
O=C1C(O)C2OC3C1C23,27.044
Nc1ncoc1NC=O,28.584
COC1C(C)C=CC1O,35.434
CCC(=O)C1(O)CC1C,38.287
C#CC12C=CC(C)(C1)C2,33.376
OC1CC2(O)C3CN3C12,31.936
OCCCC1CC2OC12,34.369
CC1CC(C)C(O)C1,34.062
c1ncc2cn[nH]c2n1,22.713
CC12C=CCC(CO1)O2,30.179
O=C([O-])CC[NH2+]C1CC1,33.658
Nc1ncnn1C=O,24.081
OCC1=CC=CCOC1,32.504
CN1C2C3CC(=O)C2C31,29.037
O=C1OCOC12CNC2,27.909
O=C1NCC1C1CO1,26.462
O=CC1=CNCC1CO,31.261
CC1OCC1CCCO,37.485
CC12CC3COC1C32,26.777
c1nc2[nH]ccc2[nH]1,22.857
CC1COC2C=CCC12,31.242
CC12CC(C)(N1)C2C#N,33.591
COC1C(=O)CC12CC2,33.475
COC(C)=NC1CCC1,36.335
CNCc1nnon1,25.654
C#CC1C(O)C2COC12,31.178
CC1(C2CN2)NC1CO,35.939
O=c1ccoc(O)c1,24.07
C1NC12C1NC3C1OC32,26.241
CC1C2OC3(CC3)C12C,35.069
O=C1C=C(C2CC2)CC1,31.183
OCCc1cncnc1,29.557
CNC(CO)C(=N)OC,37.189
CCNC(=O)C#CC#N,32.615
C1CC2OC3CCC1C23,28.582
N=COC1CCC(=N)O1,30.119
COC(=O)C(O)C1CO1,32.883
CC1CCC(C)C1O,34.179
O=CC1CC2C3CC3C12,29.813
CC12CC(O1)C2C1CO1,31.666
COC(=O)C(=N)NC=O,31.034
CC1CC1C1CC(=O)N1,33.617
CC1=CC2OC1C2(C)O,33.948
CC1CC=CC12OC2C,34.482
O=C1OC2C3CC2C3O1,24.5
C#Cc1ccc2n1CC2,29.285
O=CC12NC1C=CC2O,29.343
C#CC1CC2C(OC)C12,33.447
CC(C)(C)C1CC1C#N,38.229
OC1CC2NC2C12CO2,29.921
CC12CC(O)C1N=CO2,30.832
Cc1cc(C2CO2)no1,29.128
CCC(=O)OC=N,26.215
COC1C(C)C1OC,33.812
CC1=CC2N=CN3C1C23,27.586
C#CC1(CC)C2CC1O2,33.777
CC1C2CC1(C)C2C#N,33.769
O=C1CNC2C3OC3C12,27.133
N#CC1OCC(C=O)O1,27.849
CC12CC(CC=O)C1N2,33.66
CC1(O)CC2OCC21O,34.685
CCC1=CCCC1(C)C,39.284
CC1OC2C1C2N1CC1,32.225
Nc1cccc(O)n1,26.177
C#CC1C2NC1C21CO1,29.606
CC1C2CC3COC31C2,30.954
CC1CCCCNC1=O,34.545
O=C1C=CN2CC3C1C32,26.289
NC1=C(C=O)C2CC1O2,29.553
OC12CC1CCN1CC12,31.873
O=CNC1=CCCC1O,31.801
Nc1nncc(F)c1O,28.602
C#CC(=O)C(C)C(C)O,37.458
Nc1ccc(=O)[nH]c1N,31.399
CC(O)(CC#N)CC#N,35.245
CC1CC1c1cocn1,30.12
CC1(O)C(O)C1NC=O,36.058
C#CC1(C)CCCC1C,38.19
CC1=C2CC3C2C3C1C,32.817
CN=COC1COC1=N,31.658
CCCc1ccn[nH]1,28.954
CCCC1(C)NC1C=O,37.797
C#CC1(C)NC1C1CO1,34.306
NC1=NCC(O)C2OC12,31.203
CC#CC(=O)C(C)CC,39.016
CC#Cc1[nH]nnc1O,29.769
C1CC2OC2CCO1,27.176
CCOC(CC)COC,41.474
CC1N2C3CC1(C)C32C,35.488
CC(O)C(O)CC#N,33.403
CC(C)C(C)OCC#N,39.055
N#CCC1C(O)C1C=O,32.192
CC(C=O)CC(C)C=O,37.757
N#CC(=O)N1CC2CC21,28.506
C1CC(N2CC2)C2NC12,31.254
CN1C2CCC21CCO,36.164
C1=CC23COC2CN3C1,27.582
CNc1ncn[nH]c1=N,29.959
CCC1=C2CCC2OC1,32.862
OCCC#CC1(O)CC1,36.733
CC#CCOC1CCC1,35.812
C#CC1C(=O)C(O)C1C,34.619
O=C1NC=CCN=CO1,28.087
CC12CC3C(CC31)C2=O,29.823
C1=CC2CC3(C1)OCC23,28.838
O=CC1C2C3CN1CC32,27.194
OC12CCOC=NC1C2,30.917
CC1=C2COC2C(O)C1,32.35
CC(=O)c1ocnc1O,27.901
COC12CC(O)(C1)C2,30.159
CCC(C)C(O)C(C)=O,40.443
Nc1ccoc1NC=O,29.685
CC(O)C1CC2CC21C,37.768
Nc1coc(C=O)c1,25.805
O=C1CC=CCOCO1,29.374
CNC1=CC(=O)C(O)C1,33.236
COC(C)(C)C1(C)CN1,40.934
N#CC12NC1CCC2=O,28.309
COCC12CC1N=CO2,30.572
NC(=O)C1CC(=O)O1,26.341
Cc1cc(=N)c(F)no1,28.534
COC1COC12COC2,31.841
CC12C3=NCC1(N)C2N3,31.982
CC1C(C#N)N1C,26.813
C1=CC2OC2CC2NC12,28.613
CC(O)(CO)C(O)C#N,37.85
CCC(C)c1nn[nH]n1,32.349
CC12CCC3C1OC32,26.792
CCCCC(C)(C)C=O,41.983
OCCCc1cnoc1,31.529
CC1(C)COCC1(C)O,38.917
CN1C(=N)CCOC1=O,30.025
O=C1C2C=CCC1N2,24.344
CC1C(=O)CC1CCO,36.516
N#CC1=CC2OC2C1,23.705
CCc1c[nH]c(C)n1,30.415
Cn1ncc2c1C=CC2,28.241
CCC12CC3C1C(C)N32,34.214
C1=CC2CCCC2C1,27.163
CC1CC2CC=CC12C,35.07
C#CCC1=NCC(=O)N1,30.529
CC(O)C12COC1C2,30.501
CC1(C)C2C=CC3C1N32,31.638
CC1(C)OC(C#N)C1N,35.817
CC1CC2(C=O)CC12O,34.045
C#CC(O)C12CCC1O2,32.514
CCOC1=NCC2OC12,30.588
CCC1CC1C1COC1,35.424
CC1(O)CC2(CC2O)C1,37.183
NC(=O)n1ccc(O)c1,30.947
CC(C)Cc1ccon1,33.468
CCC1OC2COC1C2,31.369
C#CC1C(CCO)N1C,37.322
C(#CC1CO1)CC1CN1,32.202
C#CC1(C)NC1CO,32.645
CC(=O)C1CCCC1,30.904
CC12CC3C1C3(CO)O2,32.71
C#CCC1OC2CC1C2,31.131
CC1(OC=N)CC2OC21,32.284
N=C1OC2COC3C1C23,25.597
CCCC(C#N)COC,38.236
CCC1C(O)C1C1CO1,34.992
C1CC1C12CC3CC1N32,29.942
Cn1c(N)ccc1CO,34.815
CC(O)C1C2CC1(C)O2,36.019
CC1(CO)CC2OCC21,34.371
CC(C=O)CC#CC=O,34.261
CN=C1OCC(=O)N1C,31.552
Cc1cnc(F)nc1F,26.462
CN=C(N)c1nn[nH]n1,29.665
N#CC1=NCC=CCO1,28.602
C#CC1C2C=CC1(C)O2,31.693
N=c1occ(C(N)=O)o1,28.596
C1=CCCC2OCC2=C1,29.599
C#CC1OC(=O)C2NC12,27.97
C1=NC23COC2CC3O1,25.782
CC(C)(C)c1ccoc1,35.61
C#CCC1=CCC(=O)N1,31.64
N#CC(O)COCCO,35.388
CCC#CC(O)C1CC1,37.756
N=C1COCC(=N)N1,26.154
CC1CC(=O)NC1=N,27.872
O=C1CC(C2CCC2)N1,32.235
OCC12OC3=NCC1C32,29.417
OC1CC12C=CC1CN12,30.667
CCC1C2CC(O)CC12,35.536
CCC12CC3(O)CN1C32,33.539
CC12CC(O1)C2(O)C#N,31.338
CCCCN(C)C(C)=O,40.41
N=c1ncnc(CO)o1,27.904
CCC1CC2CCC2C1,35.415
Cc1nonc(C)c1=N,31.093
O=CC1(O)CC=CC1O,32.468
CC12CC3C(C1)C3(O)C2,32.632
C1=CC2CC(C1)C1CC21,29.173
CC1CC1OC(=O)C#N,31.746
COC(C)(C=O)C(C)O,40.014
CC1OC1C1OC1C#N,31.044
COc1cc(O)c(N)[nH]1,34.94
OC12CC3OC1COC32,27.637
O=CN1C2CC3C2C31,23.905
CC1(O)CC2C1N2C=O,32.761
O=C1OCC2CCC1C2,28.498
O=C1C2C3C1C1(O)C2C31,26.831
O=C1OCC12C1CC2O1,26.392
CC1(O)C(O)C1OC=N,36.117
CC1=CCOC2CC12O,33.356
CC(=O)C1OC1C1CN1,32.412
Cc1c[nH]c2cnoc12,27.603
COc1ccccc1N,32.188
CN=c1ocnoc1=N,28.661
O=C1CCCC2CC2N1,31.41
[NH3+]CC(OC=O)C(=O)[O-],32.577
COCC1(C)OC1CO,37.765
COC(=O)C1CNC1=O,30.987
NC(=O)C1(O)CCCC1,35.446
C1NC1C12NC3C1NC32,28.263
N=C1C=CCCC(=O)N1,29.636
C#CC1CC2(C)CN12,29.987
CCCC#CCC=O,32.918
CC1=CC(C)CCC1=O,34.776
CCC(CO)NC=O,33.691
C#CCCC(CC)=NO,38.271
CCC#CCC1NC1C,37.975
CC12COC(C1)C(O)C2,33.034
CCCC1(C)CC1OC,40.837
CC1NCCOC1C#N,32.279
CC#CC(O)C1(C)CO1,36.682
CC1CC1(O)CC1CC1,38.036
CC(C#N)C1(C)CCO1,35.278
C#CC1CN2CC12C#N,29.923
NC(=O)C1NC(=O)C1O,31.455
CC1(C=O)COCCN1,33.659
CC12C(=O)C3C4C(C31)N42,27.379
N=COC12CC3OC1C32,28.104
CCOc1c[nH]cc1N,35.188
C1=CC2C=CC1C1OC21,26.509
CC1(C)CN1C(=O)CO,36.586
NC(=O)C1CC2CC2C1,32.75
C#CC12OC1C1OC12C,30.942
CCCC#CC1CN1,32.31
CC1C2CC3(C)CC1N23,33.026
C1OCC23CCC2C1O3,28.416
O=CC1=CN2CC2C1O,28.878
C#Cc1cnccn1,23.373
N=C1CC2CC(O1)C2O,30.072
Cn1nnc(=N)[nH]c1=O,28.244
CC1NC(=[NH2+])C1C(=O)[O-],32.528
C#CC1OC2C(O)C12,27.23
C1=CC2C3OC1C1C2C31,24.583
CC(=O)C1(C=O)OC1C,34.144
CC12CC1C1(C)C(O)C21,36.019
OC1CC2C(C1)C1OC21,30.028
C1=NCC23C4OC2C4N13,24.532
CNC(=O)C#CC(C)=O,34.513
C#CC1OC(=O)C1CO,31.128
CCC1CC1CC1CO1,36.486
OCCC1C=CCC1O,35.382
C1C2CC1CC1OC1C2,29.881
N=COc1[nH]nnc1N,29.105
c1[nH]nnc1C1COC1,26.802
N=C1OCC2=CCOC12,27.096
CCC1=C2COC2CC1,32.8
Nc1ncc(OC=O)o1,27.982
CC(C#N)(C=O)CC#N,32.757
O=CC1(O)C=CCOC1,30.967
C#CC1(C2CC2C)CN1,35.71
O=C1OCC2CNC12,23.984
CC(=O)OC1C(C)C1C,37.221
Nc1ccc(N)o1,24.934
NC(=O)N1CC2OC2C1,29.869
CC12CC1C1CN12,24.701
CC12OC1C(O)C2CO,34.311
CN=c1nc(F)nno1,27.058
CC1(O)CC12CC(=N)O2,33.908
O=C1CC2OC3C2C13O,27.752
COC1CC(=NO)CO1,32.727
CC1C2N1C1CCC12O,33.289
COC1(C)C2CCC1O2,33.493
Cc1cc(N)cnc1F,30.903
N#CC#CC1(N)COC1,31.054
Cn1cnc(=O)oc1=N,27.707
COc1c(N)c[nH]c1N,35.77
CCC(C)(C)C(C)C#N,41.647
COC12CC1OC1CC12,31.368
O=C([O-])C1CC12C[NH2+]C2,30.985
CNC(=O)C(=O)C(=N)N,33.556
c1nc2c(o1)C1CC2O1,23.452
CC12CC(=O)C(C)(C1)C2,34.259
CC1C2C3OC3C12,23.673
C1=Cc2c[nH]nc2OC1,26.144
COC12CC3C(C1=O)C32,29.836
CC1CCC2CCC1C2,33.823
C#CC1OCCCC1=O,31.33
CC1(O)CCN=COC1,34.061
CC1C2C(O)COC12C,35.513
CC1=CC2CC2CC1,29.693
COCC1(C)CCO1,32.632
CCCOCC(C)(C)C,44.016
COC(C)C=O,24.765
CC1CNc2cnnn21,28.045
CC1CCOC(C#N)=N1,30.631
CCCC1C2CCC12C,38.213
OC1C2CC1C1CN1C2,30.423
C#CC12CC(N1)C2C#N,29.34
O=C1NCCCCO1,27.14
C#CC(C)N1CC1CO,36.839
C#CC1=CCCC12CO2,31.308
Cc1cc(F)nc(=N)[nH]1,29.191
Cc1cnc(C#N)cn1,27.456
C[NH+]1CCC1CC(=O)[O-],33.049
CC12C3CC1C3C21CO1,30.491
N#CCC1OCC1CO,32.797
O=C1C=CNC(=O)OC1,27.199
CC#CC1(O)CC1C#N,34.113
CC#CC1C(O)C1CO,36.323
CC1(CO)CCC(=O)O1,33.52
O=C1Cc2oncc2N1,25.308
OCC12CC3C(C1)N3C2,30.256
CC12CC1(CO)C1OC12,33.228
CC1OCC12CC2(C)O,36.72
CC1(N=C(N)C#N)CC1,35.219
CC(C)OCC(O)CO,40.624
OCCC1=CC2CC2C1,33.679
C#CC(=O)NC=O,23.417
CC(O)c1ncco1,27.22
C#CC1C=CC(=O)C1O,30.744
CC12C(C#N)C3CN1C32,29.338
COCC1(C)CC=CC1,36.539
COC1COC(=N)OC1,31.503
O=CCC(O)C1CCO1,33.793
CC#CCCC1CO1,31.762
O=C1CN=C2NCC12O,29.029
Nc1[nH]nc2c1COC2,28.945
CCC(C)(CO)C1CO1,38.718
OC12CC34N=CN(C13)C24,26.397
Cc1ccoc1C1CO1,30.113
N#Cc1cc(N)ccn1,28.259
CC#Cc1cc(N)on1,31.449
CC#CC1=CC(O)CC1,34.455
CC1(C)C2CC3C2OC31,31.821
CNC(=O)c1cc[nH]n1,29.908
OC1(C2CN=CO2)CC1,31.127
COC12CCC3OC1C32,30.305
CC(C)(C)N=C(N)C#N,39.497
CC#Cc1cnno1,24.771
NC(=O)C12COCC1O2,29.806
O=C1CCC2C3OC2C13,27.145
CC(=O)OC(C#N)CO,33.56
CCOC(C)(C#N)CN,39.151
CC12CCC1C(C#N)C2,32.788
CC1OC1C(C)(C)C,36.548
Cn1ncc(N2CC2)n1,29.147
C#CC(N)C(F)(F)F,28.515
CC1(C=O)CCC(=N)O1,32.428
OCC1=CCC2NC12,27.836
NC(=O)C1CC2(CC2)O1,32.751
CC1C=CCCCC=C1,35.28
CC(=O)Cn1ccnc1,30.547
N#CC1(CN)OC1CO,34.396
O=C1CC23CNC12CN3,29.572
C1#CCCCC=CC=C1,31.568
CC(O)CC1(C)CN1C,41.096
CCC1(O)CC1C(C)=O,38.295
CCN1C(C)C1(C)C#N,37.949
CCCC1(C)C(O)C1O,40.168
CCCCC(C)(O)CO,42.984
CC1(CO)CCC2CC21,35.998
N=C1OCC1C(N)=O,26.797
c1c[nH]c2ncnc-2c1,23.452
C#CC#CC1CC1(C)O,36.098
OC1CC12C1CCC2C1,32.379
CC1C=CCC=CC1O,34.867
O=C1CCC1OC1CC1,32.458
C1OC2C1CC21CO1,25.415
C1=CC2C(C1)C2C1CO1,29.722
C1=CC2C3CCC=C1C23,28.177
CC1N2C(=O)C=CC12C,31.868
OC12CCC1CC1NC12,31.374
O=CC1NC1C#CCO,32.775
C[NH2+]Cc1cc([O-])co1,36.232
Nc1cnn(C=O)n1,24.209
COCC(=O)C1CCC1,35.014
C1OC1CC1OC2CC12,30.719
COC(C)CC1OC1C,38.983
CC1=CC(O)C(C)(C)C1,38.777
CCC1CCCC1(C)O,39.591
O=C1NC=C2C3OC3C12,25.815
CC1Cc2cc(N)cn21,32.686
C1=CC2Cn3cnc1c32,24.1
CN1C(=O)OCC1C#N,29.009
CC1CC12CNC(=O)C2,33.174
CCC1(C(N)=O)CN1,32.098
N#CC(C1CC1)C1CO1,31.986
CC(=O)C12CCC1CO2,32.198
C#Cc1c(N)ncn1C,32.904
CCCC1CC=CC1C,37.988
FC(F)(F)CC1CCO1,29.97
CCC(CO)N1CC1,34.221
O=C1CC(C(=O)CO)N1,31.558
CC(CO)C(C)(C)C=O,41.313
O=CNC1C2CC1(O)C2,31.615
CC#CC1(C)CCO1,32.018
OCC#Cc1cocn1,28.714
C#CCCOCC1CN1,35.488
Cc1cc(=NO)cn[nH]1,31.488
C1C2C3C4C(C5C3N25)N14,23.521
CC#CC1CC1N1CC1,34.809
CC(=O)C1CCN1C=O,32.513
C1=CC2COC(C1)CO2,28.628
C#CC1C(C)OC1C=O,33.31
O=C1CC2COC(=O)N12,25.611
CCOC(=N)C(C)CC,40.382
CCC1C(=O)C2C(C)N12,34.049
O=Cn1cnnn1,17.869
CC(C)(O)c1cnco1,33.388
C#CC12C=CCCN1C2,31.5
O=C([O-])C1=CC[NH2+]C1,26.268
N#Cc1nc[nH]c(=O)n1,24.337
COC(C)(C)CC(C)=O,41.174
CCOc1nc(O)no1,29.563
CC#CCC1C2CC1C2,33.587
CC1(C#N)C2CC1C2O,32.465
CC1(CCO)CN=CO1,34.432
CC1NC2COC12C#N,30.623
OC12COC1CC1NC12,29.687
CC(C1CO1)C1(C)CC1,37.462
O=c1ncc(F)no1,21.005
CCN1C2CC(=O)CC21,32.632
OC1CC2C1C21COC1,31.204
CC#CC(O)C1CN1,31.852
CC1C=CC2C3CC12O3,30.043
C#CC1(C)NC(=O)C1O,34.696
CC1C(C#N)C1N(C)C,36.81
N=C1OC2CC(=O)C1C2,26.973
OCC12CC1CC2=NO,33.115
CC1CC(O)CC(=O)N1,34.382
COCC1(C)CC(O)C1,38.594
CCN(C)C=O,24.851
Cn1ncc(C2CC2)n1,30.138
C1CCCOCC1,26.296
C1C2C3C(N13)C21CN1,24.35
CC#CCC#CC1CO1,34.059
C#CC(O)C(C#N)CC,36.867
CC1CC(C#N)(C=O)C1,33.181
OC12C=CC3(CO3)C1C2,30.528
C1OCC2CCC2O1,25.984
CN=c1nc[nH]nn1,24.815
CC12COC1(C)C(=O)N2,32.944
CCC1C(C)N1CC=O,37.678
CCC1C(C(N)=O)N1C,37.486
CN=C1OC2C1C2(C)O,34.06
N#CCC(=N[O-])C(N)=[NH2+],33.286
CC1(C)C2CC1OC=N2,31.879
COc1cc(N)no1,27.315
Cc1cnc(C(=N)N)o1,31.031
CC1CC(O)CC(=O)O1,33.455
C1=CC2C3CCC1C2C3,28.303
C#CCC12CCC1(C)O2,34.807
C[NH2+]C12COC1[C-]2C=O,32.576
c1cc2n(c1)C1CC21,23.277
CC1C2CC(C#N)CC12,32.37
CC(C)CC(=O)CCO,40.387
O=c1ncoc(O)c1F,26.094
CC12CC(CC1CO)C2,35.155
OC1CC=CC12CCO2,31.431
C1CC2C1C21COC1,26.74
CC1OCC(=N)OC1C,33.875
CCC1=NCCOCO1,32.686
CCc1ccoc1C=O,30.66
CC1C(O)C2=NCCN21,31.721
O=CCc1ncccn1,27.222
C#CC(C=O)C1(C)CN1,35.175
N=c1ccc(=N)ocn1,26.926
CC1=CC2OCC2C1=O,29.269
N#Cc1cncnc1N,27.238
ON=C1C2NC3C1C23O,29.576
C#CC1(C#CCO)CC1,35.395
C#CC(C=O)CCC,33.547
C#Cc1c[nH]c(C)c1O,33.841
OC1CCCC2CC12,29.788
Cc1cn(C)nc1N,30.553
CC(=O)C1COC(=N)C1,31.82
CC([NH3+])c1ncoc1[O-],36.125
CC1CNC=CC(=O)C1,33.293
CNC(=O)C1CCCO1,33.095
C#CC(C)C(O)C#N,31.905
Nc1[nH]c(=O)[nH]c1O,28.526
CN=c1ccocc1O,30.636
N#CC12CC=CC1NC2,28.814
c1cc2c([nH]1)C1CC1C2,28.158
OC1C=CC23CCC12C3,30.764
CC1OC1C1CC2OC21,31.548
O=c1ccc(O)ccn1,27.531
O=C1CC2C=CC(O)C12,29.392
CC1C(=O)N(C=O)C1C,33.246
CC12C=CC(C)(N1)C2O,34.636
CCC1(C)NC1C#N,32.032
CCCCC1CC(=O)N1,36.378
COC1CC=C2COC21,30.94
c1cc(C2CN2)no1,23.84
CC12CC3(CO3)C1(C)O2,33.953
c1nc2c([nH]1)C1CC1O2,25.467
